#{"t_start": 1770403639.1968114, "env_id": "None"}
r,l,t
-17.24007,6,4.699947
-44.86921,14,4.70695
-38.184143,10,4.709949
-52.636612,14,4.709949
-18.96558,7,4.711948
-57.235146,11,4.711948
-78.57505,28,4.713948
-84.58161,16,4.716948
-29.253126,8,4.722455
-26.802784,7,4.724454
-12.540958,5,4.728454
-33.9908,10,4.731453
-49.976315,12,4.737457
-33.893497,9,4.739454
-68.15032,22,4.739454
-14.964013,6,4.739454
-62.864124,15,4.741456
-78.5346,19,4.747454
-33.81107,7,4.752455
-30.257162,14,4.752455
-25.891659,7,4.754453
-35.23617,11,4.754453
-49.606247,11,4.761453
-43.28724,8,4.767455
-33.962536,11,4.775454
-26.04254,9,4.779456
-68.67193,19,4.779456
