#{"t_start": 1770129789.5359507, "env_id": "V2GEnv-continuous"}
r,l,t
-36.552081,20,15.934421
-23.377068,12,15.94942
-15.687819,16,15.96942
-23.853455,10,15.981425
-19.377824,8,15.991421
-4.713581,4,15.998075
-10.806401,9,16.017582
-31.21315,24,16.074583
-3.456533,6,16.089582
-5.724822,11,16.110587
-11.103211,9,16.123097
-13.849247,5,16.129097
-20.490018,9,16.141097
-13.418455,9,16.152097
-26.034819,13,16.169097
-14.638816,12,16.184097
-14.025784,10,16.197101
-7.312633,8,16.207099
-10.0,9,16.218661
-19.683249,7,16.22766
-9.056936,10,16.23966
-2.481257,5,16.246662
-22.632691,13,16.262661
-29.02924,22,16.288661
-11.130666,10,16.301663
-4.229965,7,16.310664
-16.863476,17,16.332171
-21.740764,13,16.350169
-27.078962,14,16.367169
-2.190263,4,16.372169
-23.197289,9,16.383169
-2.421257,4,16.388169
-8.622901,7,16.397172
-14.472564,11,16.410673
-28.050725,19,16.448675
-40.139845,14,16.478676
-10.916995,10,16.495676
-39.281523,27,16.527969
-4.89551,8,16.537971
-16.055245,4,16.542971
-13.640156,11,16.570969
-11.690315,10,16.59397
-21.462957,14,16.610971
-8.303564,10,16.623476
-5.428238,8,16.632476
-5.330449,6,16.640477
-26.187827,14,16.659615
-18.945166,6,16.674616
-2.754749,4,16.679615
-24.735375,13,16.705617
-14.500312,5,16.718123
-24.830756,17,16.758122
-15.422942,12,16.778123
-13.118573,12,16.794122
-12.900001,13,16.810124
-11.416395,11,16.823302
-15.368396,11,16.837302
-4.625,6,16.844302
-26.297682,11,16.858302
-34.1077,21,16.886302
-20.339968,17,16.908306
-9.334114,11,16.926813
-6.165163,12,16.941813
-7.609305,7,16.950813
-22.730466,16,16.970813
-8.057894,9,16.982813
-5.709483,8,17.001815
-1.950515,4,17.008816
-24.39982,10,17.024326
-31.04697,12,17.059326
-7.690034,8,17.081327
-25.884895,18,17.116837
-6.939893,11,17.134836
-15.068305,12,17.150713
-26.27033,11,17.16542
-10.515285,13,17.18203
-17.031328,5,17.18903
-33.206647,25,17.232498
-11.727239,12,17.268042
-13.921534,5,17.277548
-20.724142,15,17.297552
-22.658633,20,17.337059
-24.982641,19,17.389059
-9.606525,9,17.402065
-3.890555,4,17.407065
-24.131646,11,17.423574
-11.237976,12,17.438574
-13.24299,13,17.456574
-6.17722,6,17.464574
-13.446501,13,17.481572
-10.765599,8,17.492574
-22.310589,15,17.512082
-8.727163,8,17.523087
-22.66203,16,17.553087
-24.542687,12,17.569087
-10.307608,8,17.580086
-7.583519,8,17.590087
-18.391541,11,17.605091
-7.630707,7,17.6146
-10.725012,15,17.639601
-9.323087,7,17.649601
-20.406201,18,17.674599
-20.6966,8,17.693599
-2.085683,4,17.703601
-22.25429,9,17.725791
-2.237097,4,17.73479
-2.0,8,17.75579
-18.335954,12,17.782791
-22.05799,10,17.795792
-2.901538,6,17.807795
-4.074918,9,17.824811
-8.264904,7,17.841811
-29.319182,17,17.886813
-25.682328,16,17.919321
-20.558615,15,17.955321
-2.0,5,17.96732
-12.600348,15,18.005323
-5.735757,8,18.024826
-15.617493,10,18.048826
-19.225267,16,18.092826
-12.728378,13,18.124887
-7.673187,7,19.706896
-9.122351,15,19.726406
-13.103821,12,19.746406
-8.318309,12,19.763404
-12.754858,11,19.778404
-3.756501,7,19.787406
-17.070864,8,19.797405
-13.275513,10,19.810407
-19.64576,12,19.824913
-18.601208,11,19.838913
-3.461475,8,19.855913
-9.757055,7,19.866914
-6.113124,9,19.882913
-6.509266,9,19.899916
-20.157916,19,19.923419
-20.04318,17,19.944419
-15.179082,14,19.962419
-28.564602,20,19.986419
-14.651547,12,20.000421
-2.381996,5,20.006422
-25.875857,18,20.029926
-11.090161,9,20.041926
-9.560613,10,20.065928
-5.774715,7,20.074927
-9.972751,11,20.089926
-2.17917,6,20.10293
-23.865783,11,20.119434
-6.418915,9,20.135434
-9.776837,13,20.151434
-2.590944,5,20.157434
-25.305236,20,20.189434
-8.0,7,20.200436
-7.538395,8,20.213637
-7.790969,11,20.231637
-8.093171,9,20.242637
-9.730935,9,20.254637
-20.793696,7,20.262637
-12.229686,9,20.274637
-16.953064,14,20.29764
-19.30703,8,20.312639
-5.895807,9,20.330924
-8.384784,7,20.347924
-10.546574,8,20.359924
-3.587101,4,20.369924
-31.005754,15,20.400926
-16.944554,14,20.434092
-21.430928,9,20.455091
-12.093583,9,20.475092
-32.261137,17,20.517107
-4.185927,7,20.528108
-20.635159,17,20.565107
-19.56836,18,20.60811
-13.086446,11,20.636622
-14.299303,17,20.680621
-10.317657,9,20.703623
-24.396415,9,20.71513
-10.794743,9,20.735228
-12.500404,11,20.754229
-8.392779,9,20.766228
-7.681315,8,20.776228
-3.407222,6,20.784228
-16.407205,11,20.798228
-2.071682,5,20.80523
-18.4388,17,20.845735
-21.928168,8,20.869735
-8.174639,6,20.881735
-30.87608,14,20.908737
-3.353776,4,20.921243
-7.048316,8,20.945243
-4.20272,6,20.963244
-11.626349,11,20.992243
-7.983805,8,21.015259
-8.442054,10,21.035259
-12.0,14,21.065259
-30.119318,15,21.088259
-4.823714,9,21.100263
-31.892375,17,21.122771
-33.441663,20,21.148771
-20.209682,8,21.158771
-7.248232,10,21.184771
-14.427588,13,21.201773
-7.152684,6,21.209774
-18.080794,15,21.230278
-6.970519,8,21.241278
-3.780567,5,21.247278
-21.246697,18,21.272278
-13.979379,6,21.286278
-14.76268,11,21.314564
-4.628638,5,21.326565
-4.291603,7,21.338564
-4.793442,7,21.347564
-31.943171,8,21.357564
-9.494948,7,21.365564
-5.047764,8,21.375564
-9.574599,11,21.392799
-8.342038,8,21.403803
-21.660446,7,21.411803
-6.912198,9,21.423307
-8.858853,11,21.439307
-15.077706,13,21.457032
-30.644729,14,21.474784
-7.524387,6,21.483124
-8.16415,10,21.497124
-10.111459,10,21.510128
-15.00308,12,21.536143
-13.884257,11,21.550688
-8.340892,7,21.559688
-2.967656,7,21.568691
-12.930556,8,21.578691
-10.3892,9,21.589733
-5.487586,8,21.599735
-12.423069,9,21.612735
-10.811134,10,21.625241
-11.093461,9,21.636242
-9.163696,8,21.64624
-10.301789,12,21.661241
-5.659424,9,21.67224
-28.557016,15,21.69124
-8.778137,10,21.703243
-24.545771,10,21.720748
-12.329134,14,21.743748
-9.942741,12,21.758748
-12.092148,15,21.776748
-17.505907,19,21.80075
-11.174002,8,21.81075
-21.269374,15,21.830839
-21.568268,15,21.849839
-14.7066,9,21.87184
-9.468857,9,21.893839
-24.125289,15,21.925863
-9.844103,8,21.940996
-2.646614,7,21.955996
-15.607468,14,21.972996
-19.824657,16,21.993996
-10.412619,10,22.005998
-38.178833,20,22.030503
-9.232469,12,22.048697
-5.039949,5,22.060698
-3.568976,5,22.073699
-14.567937,7,22.088699
-4.354014,7,22.105699
-18.758278,13,22.137205
-15.550864,12,22.161207
-17.273272,14,22.179207
-9.475383,8,22.190207
-16.091668,5,22.197207
-10.073688,9,22.208211
-4.121176,6,22.215719
-13.966089,6,22.224717
-10.0,8,22.244717
-4.062921,5,22.256717
-12.127553,9,22.272719
-29.960484,17,22.298717
-16.029943,16,22.345223
-15.221027,13,22.383223
-4.0,6,22.402226
-2.046958,7,22.422256
-27.040855,17,22.461257
-10.198925,11,22.476258
-8.265064,8,22.488256
-25.909721,9,22.499255
-8.118566,12,22.515328
-9.554649,11,22.529328
-4.032551,7,22.547328
-25.281767,18,22.60133
-7.514355,10,22.625365
-8.746658,14,22.665365
-15.994941,6,22.683365
-8.208511,8,22.706367
-46.352954,17,22.730874
-14.545458,5,22.736874
-9.476107,9,22.749872
-3.828734,5,22.761872
-18.988387,14,22.802874
-17.582935,7,22.821378
-16.749083,13,22.860378
-14.852508,7,22.880378
-20.032406,13,22.918529
-10.372474,10,22.93753
-4.257762,4,22.94353
-8.072821,7,22.95253
-15.53536,14,22.97153
-3.572674,5,22.97853
-14.319752,11,22.992531
-7.782041,9,23.004535
-3.238471,4,23.009535
-2.683036,5,23.016047
-17.439684,13,23.044047
-12.25983,13,23.061047
-11.939457,10,23.091046
-9.348579,9,23.116551
-11.971089,9,23.143551
-14.855965,11,23.176551
-13.538806,10,23.192551
-8.622195,10,23.205554
-0.491949,3,23.209553
-17.314974,14,23.228061
-4.0,6,23.245059
-14.760115,6,23.264059
-22.143674,10,23.294059
-4.504814,7,23.315566
-22.406747,14,24.581266
-3.906719,6,24.590268
-2.29075,4,24.596267
-6.062279,7,24.610268
-9.138277,6,24.62047
-31.411909,14,24.63647
-23.840616,11,24.65047
-6.270165,7,24.65847
-8.351454,10,24.67147
-33.14321,19,24.694469
-6.130181,6,24.703472
-8.370026,10,24.715474
-13.04732,13,24.730531
-37.060338,13,24.746531
-4.344117,6,24.754531
-12.306085,9,24.765531
-10.995741,9,24.778531
-21.109462,19,24.812536
-6.673168,8,24.822592
-16.927522,5,24.829593
-11.310259,9,24.842592
-20.709537,15,24.861593
-16.072069,15,24.881592
-8.629065,7,24.890592
-8.310535,9,24.902594
-10.548269,10,24.914594
-14.5285,12,24.931524
-10.644517,11,24.945522
-4.193072,5,24.951522
-3.415865,7,24.960522
-9.705945,8,24.970522
-7.430807,9,24.981523
-9.363407,9,24.993522
-15.669154,11,25.006524
-18.652765,17,25.029156
-10.677901,12,25.043156
-9.139718,7,25.052155
-8.245255,10,25.065155
-9.456399,7,25.074157
-13.212352,11,25.087155
-12.071733,15,25.105158
-19.828296,15,25.133663
-3.893494,6,25.149663
-32.593059,15,25.185663
-2.193662,6,25.200663
-8.131304,9,25.22292
-4.608135,4,25.231921
-8.603546,7,25.248921
-13.316519,14,25.26892
-21.141302,10,25.28592
-7.957331,7,25.293921
-16.602784,8,25.303922
-14.934784,12,25.319033
-19.919797,9,25.330034
-8.221578,11,25.343034
-11.452047,11,25.356034
-22.399521,15,25.376034
-15.680561,13,25.395034
-3.584358,5,25.401034
-10.417121,12,25.416541
-17.107496,16,25.436545
-11.367046,11,25.450544
-8.768322,12,25.465544
-9.278439,8,25.476544
-12.719977,12,25.491544
-8.609325,7,25.500544
-26.494696,7,25.509546
-13.164276,11,25.522052
-14.256466,12,25.544052
-30.047498,14,25.579052
-13.982255,11,25.606054
-10.280954,14,25.637063
-30.543704,9,25.658062
-16.488327,11,25.685063
-5.607918,7,25.703066
-29.393423,15,25.738574
-12.363595,13,25.761574
-19.840133,8,25.772576
-6.412995,7,25.781433
-14.750595,5,25.788116
-11.177432,9,25.804464
-22.712613,8,25.819968
-12.644934,11,25.833968
-7.454425,8,25.84397
-6.658157,7,25.853476
-19.069687,15,25.87203
-8.838325,7,25.88103
-6.133709,7,25.890032
-19.507273,8,25.899032
-15.211597,5,25.908536
-0.208187,4,25.914536
-5.515191,7,25.923043
-24.709132,17,25.945042
-4.441064,7,25.953042
-5.592972,5,25.959042
-30.915636,12,25.974041
-4.15,6,25.982044
-7.978458,10,25.994041
-21.091617,13,26.010044
-4.054679,6,26.018549
-4.575305,6,26.026549
-6.378397,10,26.047549
-2.458333,5,26.060551
-23.684153,11,26.08655
-6.900621,8,26.105551
-1.126826,5,26.118056
-17.63455,11,26.135056
-10.603853,10,26.147056
-12.099615,8,26.162056
-14.812228,15,26.198056
-21.134092,9,26.219564
-37.454237,25,26.261564
-13.729159,9,26.272565
-20.776863,9,26.284565
-22.295329,16,26.304567
-11.493814,8,26.313567
-9.212107,7,26.323072
-14.930271,17,26.348305
-33.309899,17,26.373307
-23.131917,8,26.383308
-5.89444,8,26.393308
-18.093673,9,26.404312
-15.956839,5,26.411312
-16.702547,11,26.424821
-10.154409,9,26.435819
-5.855591,9,26.446819
-12.176774,12,26.463819
-26.822239,14,26.481821
-7.652059,6,26.488821
-20.133728,19,26.512825
-6.565695,8,26.522334
-19.030392,13,26.541334
-0.739367,4,26.546335
-4.968986,6,26.554334
-2.0,7,26.564334
-9.998111,11,26.578334
-4.313762,6,26.586333
-7.832203,12,26.610335
-11.74226,3,26.614335
-9.733391,11,26.62784
-8.568022,8,26.63684
-19.219355,15,26.65584
-7.903341,9,26.665839
-5.870332,6,26.675842
-9.343015,8,26.685842
-13.762246,9,26.697842
-6.311543,10,26.709846
-4.892708,5,26.71635
-31.682971,8,26.726355
-4.0,6,26.733355
-9.893489,11,26.747355
-7.717322,8,26.757355
-21.929724,8,26.768355
-6.158889,11,26.787353
-8.25,8,26.806355
-13.584312,10,26.83086
-7.402079,12,26.859864
-8.400771,12,26.891863
