#{"t_start": 1778606267.8495839, "env_id": "V2GEnv-continuous"}
r,l,t
0.591079,39,101.694786
0.016929,13,101.750281
0.176121,27,101.862442
1.480723,42,102.041581
-0.062097,21,102.133366
0.249576,18,102.211995
0.734051,32,102.352797
-0.086802,40,102.531669
0.79896,42,102.727851
0.474238,20,102.816325
0.27,29,102.947922
0.700227,26,103.060443
1.157273,41,103.239439
0.25882,15,103.306994
0.283313,28,103.430254
1.11337,30,103.564797
0.77911,27,103.68678
0.830728,28,103.814199
0.174055,11,103.865791
0.21445,32,104.014445
0.5525,18,104.09016
0.801367,29,104.216709
1.021751,42,104.39947
1.993673,47,104.608869
1.259356,36,104.774298
1.059772,40,104.951545
0.722403,29,105.083198
1.271797,39,105.250149
0.150205,19,105.328302
1.617188,40,105.499372
0.801835,33,105.637345
0.577156,27,105.753276
-0.787495,32,105.889903
1.073989,27,106.006159
0.838425,29,106.185754
1.45003,36,106.357975
0.803373,34,106.507343
1.175117,41,106.69015
-0.466738,34,106.828958
0.537585,38,107.005411
2.09763,53,107.248571
0.069688,29,107.380173
1.072027,44,107.565202
1.278245,42,107.74633
1.36283,41,107.925399
0.271368,38,108.093143
0.836001,37,108.258403
0.196143,15,108.327425
0.862881,34,108.467763
0.231724,18,108.547804
0.510165,30,108.677747
0.494597,33,108.816361
0.956093,26,108.926133
1.0594,58,109.171909
0.467702,33,109.319209
1.469253,33,109.469815
1.68459,45,109.672914
0.856897,30,109.801361
1.377579,47,109.994334
1.028242,39,110.158785
1.156589,39,110.322768
0.483843,35,110.468804
0.751706,27,110.586399
2.148577,48,110.788834
0.586867,34,110.934138
0.892206,23,111.031796
0.503633,28,111.148057
1.090347,31,111.273711
0.537605,22,111.365867
1.86962,48,111.565145
0.847888,30,111.697295
1.108622,31,111.826952
0.171154,34,111.966836
-0.542965,31,112.096005
1.128151,39,112.258164
0.663218,30,112.385243
1.925114,41,112.559902
0.41146,17,112.636621
1.299381,35,112.788353
0.32314,15,112.849128
1.271863,48,113.048823
0.914745,35,113.201881
0.403587,34,113.364896
2.007397,44,113.56392
0.894725,33,113.715055
0.475456,25,113.823348
1.36585,35,113.96717
0.629281,21,114.054285
1.765153,45,114.242285
1.220127,40,114.40593
0.893767,23,114.502049
1.483215,42,114.698115
1.692461,45,114.89735
0.922014,29,115.02149
0.475528,17,115.091782
0.286975,20,115.176356
0.345366,22,115.266794
1.42672,49,115.473411
-0.128627,13,115.531825
0.872558,39,115.703315
0.848262,27,115.816382
1.213786,34,115.963919
1.749655,47,116.160256
0.455448,22,116.252789
1.574203,39,116.413802
