#{"t_start": 1778151300.5207481, "env_id": "V2GEnv-continuous"}
r,l,t
0.415203,25,53.409278
0.670589,39,53.517361
-0.054616,15,53.56236
0.2836,20,53.631875
0.08423,19,53.691054
0.043898,35,53.788774
0.469558,34,53.931956
1.190187,50,54.153018
-0.098986,22,54.24295
1.684636,56,54.490037
-0.11588,16,54.566177
-1.146468,19,54.64818
-0.020488,36,54.858248
0.06729,19,54.987549
0.359351,25,55.182853
0.272653,38,55.495663
0.098058,24,55.63652
0.387083,19,55.807588
0.577795,37,56.082286
0.278249,21,56.243792
0.706735,34,56.45381
0.464042,27,56.520951
0.315704,19,56.567954
0.063927,11,56.596016
0.617941,34,56.689058
0.319215,29,56.771062
0.961718,35,56.874103
0.125931,31,56.96513
0.037433,28,57.049174
0.382194,26,57.127271
-0.076232,12,57.162272
0.530834,35,57.262421
-0.05984,21,57.318925
0.981571,41,57.442438
1.45461,55,57.596658
0.29458,30,57.681765
0.153085,17,57.726765
0.263498,16,57.772769
1.790686,58,57.93194
0.683969,29,58.028457
0.454265,41,58.152185
-0.114135,23,58.214454
1.104671,40,58.32051
-0.002308,30,58.406019
0.835395,34,58.501528
0.294152,21,58.559528
0.553529,39,58.662597
0.688192,42,58.793777
0.565001,29,58.8839
0.126815,36,58.985939
0.225243,27,59.061938
0.120956,27,59.136001
-0.047929,32,59.224023
0.178559,30,59.2983
0.182002,39,59.399547
0.480897,37,59.491843
-0.121781,21,59.547841
-0.39544,32,59.625144
0.869499,36,59.715653
-0.169836,37,59.809162
0.078295,18,59.857161
0.827656,32,59.936223
-0.718474,23,59.996483
0.499359,38,60.091596
0.208702,20,60.147572
0.022233,15,60.185273
-0.09587,21,60.242314
0.474383,32,60.326825
0.694187,20,60.381849
-0.187133,15,60.424848
-0.426998,33,60.508362
-0.471493,15,60.548363
0.477257,19,60.601881
1.337028,45,60.72701
-0.148832,11,60.755009
0.06747,10,60.781061
-0.344044,20,60.83006
-0.19946,26,60.893125
0.599919,32,60.984212
0.283112,35,61.076216
0.488202,39,61.175267
-0.0883,24,61.245287
1.441382,48,61.396245
0.685589,39,61.495302
0.352177,40,61.601815
0.671898,32,61.700327
-0.342208,20,61.760326
0.852533,45,61.8956
-0.342765,21,61.984627
0.266917,25,62.069628
0.498186,34,62.203219
0.722014,35,62.336709
0.224676,21,62.417701
0.35268,37,62.543777
0.986182,38,62.664929
-0.140398,20,62.728066
-0.028291,16,62.777069
0.760576,34,62.887084
0.327051,43,63.022111
0.090667,17,63.076113
-0.462229,38,63.194166
0.774562,39,63.314543
0.407299,19,63.372546
0.319292,33,63.472055
0.3447,34,63.578155
0.517745,22,63.653189
1.092765,43,63.796191
0.143975,33,63.905618
0.46231,22,63.97962
0.006331,19,64.042127
0.008726,15,64.092638
0.58124,16,64.143638
0.20126,20,64.211149
0.948284,41,64.342327
0.408941,37,64.461367
1.676739,58,64.646511
-0.19931,14,64.691713
0.590092,42,64.825112
-0.388867,28,64.926624
0.243805,30,65.033706
0.479248,40,65.174809
-0.0036,28,65.271149
0.445269,24,65.357656
0.10198,17,65.420165
0.119308,30,65.519675
0.610872,41,65.648478
0.500628,27,65.73399
0.314554,33,65.840027
0.60842,47,65.983981
0.353904,34,66.091261
-0.025679,39,66.213501
-0.063073,9,66.241501
0.888423,36,66.350554
0.814597,50,66.506611
0.877888,38,66.635665
-0.043476,28,66.739969
-0.260524,18,66.808072
0.406982,39,66.915261
0.302097,30,66.998346
0.062284,26,67.07235
0.281468,15,67.119575
-0.013265,24,67.192485
0.12434,25,67.261613
-0.473385,20,67.339438
0.017807,24,67.442229
0.586881,22,67.538414
0.13777,27,67.65507
0.867497,44,67.819915
0.293964,27,67.930268
0.848828,30,68.049731
0.481553,41,68.219651
0.577596,36,68.409737
-0.790841,30,68.661593
0.552441,49,69.003453
0.304807,30,69.241469
0.606318,26,69.457484
0.012114,32,69.690578
0.620816,30,69.918501
0.515726,26,70.134516
0.45029,28,70.339532
0.507489,28,70.56755
0.158103,24,70.760702
0.40663,29,70.996214
0.243346,17,71.10323
0.775545,29,71.302092
-0.278099,20,71.428601
-0.019921,22,71.574113
-0.494812,18,71.730781
0.474825,27,71.948796
0.834866,46,72.241987
1.013497,46,72.365503
0.364597,39,72.47705
-0.212727,27,72.554049
0.099775,29,72.643102
-1.316635,27,72.722241
0.271337,28,72.81155
0.366134,28,72.895621
0.330668,41,73.012653
0.537058,39,73.127608
0.32454,21,73.184608
0.507548,35,73.285087
0.716343,42,73.411598
-0.528814,35,73.522682
-0.844193,18,73.576686
-0.130474,24,73.647705
-0.783144,12,73.682116
0.211811,35,73.780626
0.60079,36,73.881665
0.343764,31,73.976582
0.13961,30,74.068744
0.34741,48,74.201051
0.025102,32,74.298558
-0.563201,26,74.373561
0.691984,33,74.46207
0.199564,18,74.51415
0.023178,41,74.627458
0.075134,28,74.705639
0.782889,28,74.780709
0.894456,34,74.90922
-0.105925,31,75.146234
0.594385,23,75.329472
-0.010252,11,75.447486
0.007449,20,75.593503
-0.299955,21,75.767853
0.069478,29,76.010372
-0.107074,22,76.185385
-0.305922,32,76.4634
0.148988,31,76.692616
-0.274651,13,76.732618
-0.605551,22,76.800126
0.657429,37,76.913642
0.345176,39,77.016705
-0.09124,16,77.059705
0.372227,29,77.137878
0.320139,22,77.196904
