#{"t_start": 1778151326.518804, "env_id": "V2GDeepEnv-continuous"}
r,l,t
12.15575,23,47.473546
13.355773,11,47.508628
10.672575,5,47.525626
11.72927,5,47.541627
12.119941,15,47.588649
12.81252,19,47.647649
9.997665,6,47.667653
12.506464,14,47.71106
12.616904,13,47.750059
10.29905,10,47.783571
10.846355,12,47.818569
10.070157,12,47.854569
11.008116,8,47.879607
12.634173,18,47.937522
12.968601,13,47.978526
12.375459,20,48.042686
13.039954,22,48.111721
12.211638,13,48.149721
12.647934,16,48.200996
12.110779,24,48.275001
13.3274,23,48.344501
11.828562,12,48.377505
13.155214,16,48.427014
13.057552,23,48.495093
13.229339,13,48.534094
12.975248,29,48.616402
12.202932,22,48.682586
11.089366,14,48.725584
12.769356,9,48.752584
13.764058,30,48.855654
11.664482,7,48.888164
12.070621,9,48.931163
10.994951,5,48.957163
10.77215,8,49.01167
10.324489,14,49.133178
11.457884,12,49.24322
12.104355,7,49.290367
12.78801,14,49.39443
12.939259,15,49.518936
10.400488,9,49.588445
11.936402,12,49.690795
13.119787,16,49.822302
13.123716,29,50.058316
13.307532,13,50.170826
10.920243,8,50.23933
10.484884,4,50.273332
11.567857,9,50.349838
10.058896,10,50.433344
10.761246,4,50.475347
12.48029,20,50.643682
10.365039,9,50.685558
10.564563,11,50.719559
12.06956,17,50.771562
11.100435,7,50.79407
10.500159,8,50.832073
10.545352,10,50.863071
11.194958,18,50.919585
10.422754,9,50.945584
13.125153,22,51.009649
11.799512,7,51.030649
10.79029,10,51.059649
12.223303,10,51.088823
9.857239,10,51.116824
13.102115,15,51.159823
12.408821,6,51.176828
10.550619,10,51.207849
10.511909,11,51.243868
11.962413,11,51.276872
10.747887,12,51.313065
10.168651,12,51.353066
10.627391,6,51.376072
10.426406,8,51.405381
10.730215,9,51.435519
12.07564,9,51.464584
13.01429,23,51.533189
10.253719,10,51.565188
11.916953,11,51.598294
13.226159,12,51.633293
11.346063,16,51.68672
12.145405,16,51.739718
11.467346,5,51.756719
10.52989,6,51.774724
10.755864,5,51.790233
11.468553,9,51.816232
8.853408,12,51.851232
10.143686,12,51.887593
13.114458,8,51.913593
10.631213,8,51.937593
11.800268,13,51.978597
10.63765,15,52.023104
10.040225,9,52.050105
12.061129,11,52.082107
11.729338,16,52.131152
10.250435,6,52.149152
11.656809,14,52.193358
10.588762,8,52.222342
11.643442,8,52.259342
10.534315,9,52.294493
10.393152,11,52.33629
10.866227,9,52.366291
11.06885,10,52.398802
12.309102,12,52.442803
12.340572,20,52.515312
11.381445,6,52.536312
10.279858,9,52.565312
12.860921,19,52.626825
9.803191,15,52.679408
11.078553,13,52.726766
12.692104,15,52.778993
10.732252,8,52.805504
9.900459,6,52.824502
11.941236,19,52.885015
10.650454,7,52.907013
13.133991,16,52.960014
13.302794,29,53.049526
13.863597,7,53.073529
11.546187,8,53.099579
11.589126,23,53.170582
13.117077,19,53.230093
11.749585,21,53.294601
12.740056,24,53.370605
12.995196,19,53.433116
12.210075,19,53.488626
11.386866,8,53.510625
10.622807,14,53.559057
12.929255,16,53.61564
13.076708,16,53.664697
11.135307,7,53.68577
11.146479,11,53.719771
13.227709,11,53.75277
13.478084,9,53.778774
13.322569,32,53.875108
13.513434,17,53.924616
10.499298,9,53.952615
12.69109,15,54.000126
10.334841,9,54.028125
12.100379,16,54.076129
12.649559,16,54.121638
12.139215,20,54.180641
13.632697,13,54.220843
11.299487,17,54.288882
11.889299,13,54.327881
10.908523,11,54.359882
10.349263,9,54.385166
12.460109,13,54.423165
13.023159,25,54.498251
13.149215,13,54.537252
13.080781,17,54.585764
11.576459,11,54.618468
13.185563,30,54.701429
11.007744,11,54.73043
11.741283,13,54.765428
11.676294,11,54.794943
11.928928,15,54.837942
12.42426,8,54.858942
10.995187,9,54.883348
14.081425,17,54.927487
12.341193,19,54.980494
12.002639,33,55.070515
11.723043,9,55.09367
10.774788,10,55.120671
10.885892,15,55.16267
10.649443,9,55.186766
10.321978,10,55.211767
11.838492,13,55.246766
11.957451,12,55.280769
11.721845,20,55.332784
10.051889,8,55.353783
11.557867,10,55.382788
12.945383,14,55.421804
10.68532,5,55.436804
